Artist,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title
JhenÃ© Aiko,0.741,0.61,6,-7.34,0.0511,0.316,0,0.534,0.72,125.99,276960,https://www.youtube.com/watch?v=5x-d3pabd5o,JhenÃ© Aiko - Sativa ft. Rae Sremmurd
JhenÃ© Aiko,0.746,0.647,7,-6.673,0.106,0.0267,0,0.052,0.393,97.989,188964,https://www.youtube.com/watch?v=FTpohtXaJcM,"Tyga, JhenÃ© Aiko, Pop Smoke - Sunshine (Official Video)"
JhenÃ© Aiko,0.347,0.493,8,-11.548,0.29,0.455,0.00366,0.127,0.308,82.887,382760,https://www.youtube.com/watch?v=l6zyxURZkqo,Stay Ready (What A Life)
JhenÃ© Aiko,0.649,0.791,2,-6.013,0.193,0.104,1.97E-06,0.108,0.811,128.023,236160,https://www.youtube.com/watch?v=LjvwRSKVQNs,JhenÃ© Aiko - While We're Young (Official Video)
JhenÃ© Aiko,0.539,0.414,1,-9.156,0.0601,0.253,1.30E-06,0.143,0.123,94.895,254493,https://www.youtube.com/watch?v=oEm3lY3trRU,JhenÃ© Aiko - The Worst (Official Music Video)
JhenÃ© Aiko,0.617,0.525,8,-10.426,0.12,0.554,1.10E-06,0.135,0.377,135.781,212867,https://www.youtube.com/watch?v=DsR2d6EMLdw,JhenÃ© Aiko - B.S. (Animated Visual) ft. H.E.R.
JhenÃ© Aiko,0.572,0.519,2,-7.092,0.212,0.536,0,0.102,0.35,128.331,181860,https://www.youtube.com/watch?v=wy2ujCUtCHU,JhenÃ© Aiko - P*$$Y FAIRY (OTW)
JhenÃ© Aiko,0.586,0.404,9,-11.94,0.0494,0.506,0.165,0.0821,0.369,133.901,217027,https://www.youtube.com/watch?v=es3Fm7dLm2o,Jhene Aiko- Blue Dream (Souled Out)
JhenÃ© Aiko,0.48,0.309,2,-10.238,0.225,0.874,1.28E-06,0.101,0.131,99.136,270547,https://www.youtube.com/watch?v=jnQ4V-wajLY,JhenÃ© Aiko feat. Kurupt -Never Call Me (Slauson Hills Edition)
JhenÃ© Aiko,0.575,0.443,7,-11.626,0.28,0.756,0,0.109,0.658,113.862,222600,https://www.youtube.com/watch?v=FhNUzYHyzJM,JhenÃ© Aiko - OTW (Audio) ft. Mila J
Alka Yagnik,0.562,0.519,3,-8.744,0.0326,0.557,0.000268,0.172,0.415,122.925,341055,,
Alka Yagnik,0.709,0.929,5,-1.583,0.061,0.0431,0.00648,0.125,0.477,103.01,250288,https://www.youtube.com/watch?v=l9u8Zb4fY1c,"Tip Tip Song: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty"
Alka Yagnik,0.462,0.375,4,-13.184,0.0309,0.642,0,0.189,0.612,145.35,266067,https://www.youtube.com/watch?v=90Q5bMN6u2w,Ek Din Aap - HD VIDEO | Shah Rukh Khan & Juhi Chawla | Yes Boss | 90's Romantic Hindi Songs
Alka Yagnik,0.436,0.499,7,-12.909,0.0356,0.499,5.01E-05,0.308,0.551,103.104,355840,https://www.youtube.com/watch?v=sWqjZpBtcxc,"Aye Mere Humsafar Full Video Song | Qayamat Se Qayamat Tak | Aamir Khan, Juhi Chawla"
Alka Yagnik,0.59,0.875,5,-5.294,0.171,0.45,1.16E-05,0.164,0.737,96.915,408133,https://www.youtube.com/watch?v=IBvg3WeqP1U,"Bole Chudiyan Full Video - K3G|Amitabh, Shah Rukh, Kajol, Kareena, Hrithik|Udit Narayan"
Alka Yagnik,0.547,0.554,7,-11.165,0.0374,0.602,0.000155,0.0735,0.848,91.386,297867,https://www.youtube.com/watch?v=eJF4DSekiKU,"Udit Narayan, Alka Yagnik - Kuch Kuch Hota Hai"
Alka Yagnik,0.637,0.774,7,-9.327,0.056,0.522,0.0001,0.0901,0.731,121.108,381707,https://www.youtube.com/watch?v=WlWlGlvN4L4,"Ladki Badi Anjani Hai Full Video - Kuch Kuch Hota Hai|Shah Rukh Khan,Kajol|Kumar Sanu"
Alka Yagnik,0.465,0.682,4,-8.124,0.0512,0.381,0.00041,0.0801,0.583,164.01,329221,https://www.youtube.com/watch?v=rR1Gs1ckl_8,Hum Tum
Alka Yagnik,0.7,0.687,2,-9.292,0.0504,0.503,1.20E-05,0.057,0.815,136.028,437693,https://www.youtube.com/watch?v=Jzd4bma3QNo,"Koi Mil Gaya Full Video - Kuch Kuch Hota Hai|Shah Rukh Khan,Kajol, Rani|Udit Narayan"
Alka Yagnik,0.474,0.498,8,-10.146,0.0302,0.725,0,0.0852,0.759,100.93,324893,https://www.youtube.com/watch?v=0Z7C8LkRRVA,"Mera Dil Bhi Kitna Paagal Hai | Saajan | Kumar Sanu, Alka Yagnik | Nadeem-Shravan | Sameer"
Udit Narayan,0.709,0.929,5,-1.583,0.061,0.0431,0.00648,0.125,0.477,103.01,250288,https://www.youtube.com/watch?v=l9u8Zb4fY1c,"Tip Tip Song: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty"
Udit Narayan,0.822,0.446,7,-8.899,0.0321,0.486,0.00102,0.147,0.654,119.994,320960,https://www.youtube.com/watch?v=tK6Cq1B-J1Q,Yaaradi Nee Mohini - Enkeyoo Partha Video | Dhanush | Yuvanshankar Raja
Udit Narayan,0.484,0.788,4,-7.625,0.0565,0.69,0.0132,0.0939,0.741,171.973,295158,https://www.youtube.com/watch?v=m6Y8xEfyXTs,"Main Yahaan Hoon | Full Song | Veer-Zaara | Shah Rukh Khan, Preity Zinta | Madan Mohan, Udit Narayan"
Udit Narayan,0.718,0.697,2,-6.474,0.135,0.634,1.53E-05,0.0563,0.62,143.907,356180,https://www.youtube.com/watch?v=vr8RaNuWjWc,"Falak Tak Song | Tashan | Akshay Kumar, Kareena Kapoor, Udit Narayan, Mahalaxmi Iyer, Vishal-Shekhar"
Udit Narayan,0.436,0.499,7,-12.909,0.0356,0.499,5.01E-05,0.308,0.551,103.104,355840,https://www.youtube.com/watch?v=JllQYyjpKh0,Aye Mere Humsafar I Alka Yagnik I Udit Narayan Live with 40 Musicians I Nirupama I Anand Milind Live
Udit Narayan,0.59,0.875,5,-5.294,0.171,0.45,1.16E-05,0.164,0.737,96.915,408133,https://www.youtube.com/watch?v=IBvg3WeqP1U,"Bole Chudiyan Full Video - K3G|Amitabh, Shah Rukh, Kajol, Kareena, Hrithik|Udit Narayan"
Udit Narayan,0.547,0.554,7,-11.165,0.0374,0.602,0.000155,0.0735,0.848,91.386,297867,https://www.youtube.com/watch?v=eJF4DSekiKU,"Udit Narayan, Alka Yagnik - Kuch Kuch Hota Hai"
Udit Narayan,0.458,0.34,5,-14.309,0.0333,0.774,2.01E-05,0.0799,0.516,151.979,291400,https://www.youtube.com/watch?v=SBfPs-PMGTA,"Pehla Nasha Pehla khumar Full HD l Udit Narayan,Sadhana sargaml Jo jeeta wohi sikandar"
Udit Narayan,0.792,0.635,7,-13.94,0.0863,0.349,5.92E-06,0.324,0.648,122.004,422713,https://www.youtube.com/watch?v=eM8Mjuq4MwQ,"Aankhein Khuli Song | Mohabbatein | Shah Rukh Khan, Aishwarya Rai | Lata Mangeshkar, Udit Narayan"
Udit Narayan,0.756,0.92,7,-8.397,0.0776,0.0731,0.0101,0.347,0.849,98.993,289154,https://www.youtube.com/watch?v=td1iSp2CgYM,"Sona Kitna Sona Hai Sone Jaise Tera Mann | Udit Narayan, Poornima | Hero No.1 | Hindi Song"
Vishal-Shekhar,0.773,0.795,8,-5.537,0.0412,0.0587,0.00237,0.154,0.649,115.997,258474,https://www.youtube.com/watch?v=huxhqphtDrM,"Besharam Rang Song | Pathaan | Shah Rukh Khan, Deepika Padukone | Vishal & Sheykhar | Shilpa, Kumaar"
Vishal-Shekhar,0.817,0.738,7,-7.639,0.0748,0.0964,0,0.331,0.616,104.964,208164,https://www.youtube.com/watch?v=YxWlaYCA8MU,"Jhoome Jo Pathaan Song | Shah Rukh Khan, Deepika | Vishal & Sheykhar, Arijit Singh, Sukriti, Kumaar"
Vishal-Shekhar,0.711,0.295,0,-12.377,0.0334,0.534,4.51E-05,0.0782,0.694,135.041,257973,https://www.youtube.com/watch?v=VmH8tELQ3aE,"Ishq Wala Love Full Video - SOTY|Alia Bhatt,Sidharth Malhotra,Varun Dhawan|Neeti Mohan"
Vishal-Shekhar,0.382,0.632,8,-6.393,0.0411,0.391,0.000486,0.0922,0.716,78.936,333584,https://www.youtube.com/watch?v=cmMiyZaSELo,"Khuda Jaane | Full Song | Bachna Ae Haseeno | Ranbir Kapoor, Deepika | Vishal & Shekhar, KK, Shilpa"
Vishal-Shekhar,0.695,0.729,6,-6.274,0.0322,0.0738,0.000182,0.533,0.872,118.028,302935,,
Vishal-Shekhar,0.799,0.784,4,-5.207,0.0519,0.11,2.84E-06,0.227,0.26,96.953,237876,https://www.youtube.com/watch?v=HoCwa6gnmM0,"Nashe Si Chadh Gayi | Full Song | Befikre, Ranveer Singh, Vaani Kapoor, Arijit Singh, Vishal-Shekhar"
Vishal-Shekhar,0.716,0.64,2,-8.726,0.025,0.565,0.00139,0.127,0.485,105.012,260537,https://www.youtube.com/watch?v=JtnPpxe8K7c,"Dil Diyan Gallan Full Song | Tiger Zinda Hai | Salman Khan, Katrina Kaif, Atif Aslam, Vishal-Shekhar"
Vishal-Shekhar,0.718,0.697,2,-6.474,0.135,0.634,1.53E-05,0.0563,0.62,143.907,356180,https://www.youtube.com/watch?v=vr8RaNuWjWc,"Falak Tak Song | Tashan | Akshay Kumar, Kareena Kapoor, Udit Narayan, Mahalaxmi Iyer, Vishal-Shekhar"
Vishal-Shekhar,0.838,0.63,9,-5.609,0.171,0.242,0,0.0719,0.64,100.986,166601,https://www.youtube.com/watch?v=GX6T2c6QH4Q,Firecracker | Jayeshbhai Jordaar | Ranveer Singh | Vishal & Sheykhar | New Song | Laal Rangi Chola
Vishal-Shekhar,0.737,0.961,10,-0.155,0.0747,0.163,0,0.361,0.567,108.014,191089,https://www.youtube.com/watch?v=_uUdJalMaF8,"Full Song: O SAKI SAKI | Batla House | Nora Fatehi, Tanishk B,Neha K,Tulsi K, B Praak,Vishal-Shekhar"
Bibi und Tina,0.775,0.818,9,-6.965,0.0356,0.0746,9.31E-05,0.174,0.961,80.53,151514,,
Bibi und Tina,0.801,0.809,2,-6.684,0.4,0.0671,0,0.0985,0.783,185.063,163421,https://www.youtube.com/watch?v=2-DltGEXVjk,"BIBI & TINA 3 - ""MÃ¤dchen Gegen Jungs"" - Offizielles Musikvideo! (Jetzt im Kino!)"
Bibi und Tina,0.907,0.779,4,-6.192,0.0459,0.0111,9.19E-06,0.0579,0.692,125.953,158340,https://www.youtube.com/watch?v=j0cmH5xmGlU,UP UP UP NobodyÂ´s perfect - official Bibi & Tina Musikvideo - . aus  dem Kinofilm
Bibi und Tina,0.815,0.593,7,-7.739,0.0388,0.00452,0,0.292,0.707,110.004,159173,,
Bibi und Tina,0.791,0.539,11,-9.341,0.0359,0.166,7.11E-06,0.115,0.35,101.524,251533,,
Bibi und Tina,0.761,0.672,8,-8.177,0.028,0.205,6.40E-06,0.181,0.814,127.049,182087,,
Bibi und Tina,0.841,0.598,8,-7.979,0.0325,0.0887,2.41E-06,0.103,0.408,114.978,220310,,
Bibi und Tina,0.745,0.731,6,-8.385,0.0429,0.0182,0,0.168,0.77,132.841,141410,https://www.youtube.com/watch?v=BCDOlJNiNF8,98 Prozent - Musikvideo aus Bibi & Tina VOLL VERHEXT mit Liedtext / Lyrics
Bibi und Tina,0.703,0.721,2,-6.602,0.0293,0.00863,0.000764,0.189,0.621,112.97,179781,,
Bibi und Tina,0.764,0.771,9,-6.324,0.033,0.123,0,0.0858,0.84,123.041,203752,https://www.youtube.com/watch?v=aAMSfqaiLLg,"Ich will mehr (Kakmann Song) - das Video aus dem Film ""Bibi & Tina"" (2014)"
Yuvan Shankar Raja,0.602,0.388,0,-12.098,0.0536,0.334,3.70E-05,0.126,0.3,140.006,244669,https://www.youtube.com/watch?v=R3w8u-38-Eo,Love Today - Ennai Vittu Lyric | @MorattuSingle  | Yuvan Shankar Raja | AGS
Yuvan Shankar Raja,0.664,0.716,11,-10.904,0.33,0.469,0.000228,0.313,0.413,139.632,210857,https://www.youtube.com/watch?v=xGcq2tU7LKM,Love Today - Pacha Elai Video | Pradeep Ranganathan  | Yuvan Shankar Raja | AGS
Yuvan Shankar Raja,0.72,0.692,8,-6.354,0.0894,0.291,0,0.177,0.52,110.011,237559,https://www.youtube.com/watch?v=3c3sV-A8vow,"Viruman - Kanja Poovu Kannala Video | Karthi, Aditi Shankar | Yuvan Shankar Raja | Muthaiya"
Yuvan Shankar Raja,0.822,0.446,7,-8.899,0.0321,0.486,0.00102,0.147,0.654,119.994,320960,https://www.youtube.com/watch?v=tK6Cq1B-J1Q,Yaaradi Nee Mohini - Enkeyoo Partha Video | Dhanush | Yuvanshankar Raja
Yuvan Shankar Raja,0.638,0.324,0,-7.787,0.0321,0.923,3.35E-05,0.151,0.446,129.932,87133,https://www.youtube.com/watch?v=dfGpFJW9GHY,Yuvanshankar Raja | Goa - Kaadal Endral Video
Yuvan Shankar Raja,0.803,0.426,3,-11.54,0.0742,0.418,2.23E-05,0.11,0.556,114.945,274853,https://www.youtube.com/watch?v=JzTNs0gY_ZU,Yaaradi Nee Mohini - Venmegam Video | Dhanush | Yuvanshankar Raja
Yuvan Shankar Raja,0.841,0.599,0,-6.278,0.0468,0.114,0.00806,0.0465,0.668,105.006,238664,https://www.youtube.com/watch?v=18PCf6aq5wI,Love Today - Saachitale Video | Pradeep Ranganathan | Yuvan Shankar Raja | AGS
Yuvan Shankar Raja,0.722,0.496,7,-7.554,0.0327,0.223,0.000507,0.103,0.645,92.007,284467,https://www.youtube.com/watch?v=hCt-H4-5wco,Awaara - Chiru Chiru Video | Yuvanshankar | Karthi
Yuvan Shankar Raja,0.627,0.779,4,-4.944,0.0392,0.214,9.34E-06,0.112,0.619,149.929,240169,https://www.youtube.com/watch?v=IGI4jnKn6IU,"High On Love - Video Song | Pyaar Prema Kaadhal | Yuvan Shankar Raja | Harish Kalyan, Raiza | Elan"
Yuvan Shankar Raja,0.8,0.782,11,-9.918,0.452,0.132,0.265,0.592,0.751,149.94,145600,https://www.youtube.com/watch?v=R6343uT7yt8,Love Today - Mamakutty Video | Pradeep Ranganathan | Yuvan Shankar Raja | AGS
Bibi Blocksberg,0.719,0.435,9,-18.359,0.922,0.557,0,0.531,0.421,117.24,92971,,
Bibi Blocksberg,0.701,0.319,6,-18.703,0.939,0.614,0,0.283,0.767,136.412,96843,,
Bibi Blocksberg,0.64,0.501,5,-17.636,0.947,0.772,0,0.464,0.413,121.666,95569,,
Bibi Blocksberg,0.686,0.292,10,-19.942,0.949,0.669,0,0.534,0.687,77.526,93110,,
Bibi Blocksberg,0.563,0.43,2,-19.468,0.944,0.586,0,0.0889,0.391,85.7,96057,,
Bibi Blocksberg,0.656,0.322,8,-19.688,0.947,0.63,0,0.608,0.646,94.016,96211,https://www.youtube.com/watch?v=x_FmPs7b0Ms,Bibi Blocksberg - Der Hexenbesenausflug (Folge 146) | EXTRALANGE HÃ¶rprobe
Bibi Blocksberg,0.694,0.2,5,-18.887,0.961,0.792,0,0.663,0.463,139.38,93900,,
Bibi Blocksberg,0.744,0.245,7,-19.842,0.933,0.535,0,0.527,0.566,92.621,97219,,
Bibi Blocksberg,0.649,0.257,1,-21.931,0.961,0.777,0,0.358,0.632,90.661,94425,https://www.youtube.com/watch?v=x_FmPs7b0Ms,Bibi Blocksberg - Der Hexenbesenausflug (Folge 146) | EXTRALANGE HÃ¶rprobe
Bibi Blocksberg,0.722,0.218,6,-19.565,0.95,0.743,0,0.587,0.547,115.687,91622,,
Pearl Jam,0.394,0.944,10,-6.506,0.0761,0.00178,4.54E-06,0.298,0.265,105.338,292581,https://www.youtube.com/watch?v=CxKWTzr-k6s,Pearl Jam - Even Flow (Official Video)
Pearl Jam,0.284,0.875,11,-6.069,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,https://www.youtube.com/watch?v=qM0zINtulhM,Pearl Jam - Alive (Official Video)
Pearl Jam,0.36,0.684,4,-6.457,0.0308,0.323,0,0.34,0.2,77.15,342653,https://www.youtube.com/watch?v=sbkE56QVK0I,Pearl Jam Black music video
Pearl Jam,0.285,0.846,2,-6.472,0.0438,0.0404,0,0.182,0.287,108.808,318227,https://www.youtube.com/watch?v=MS91knuzoOA,Pearl Jam - Jeremy (Official 4K Video)
Pearl Jam,0.622,0.692,7,-6.97,0.0276,0.363,0.000158,0.193,0.774,112.053,195467,https://www.youtube.com/watch?v=uvjTo-hRD5c,Pearl Jam-Last Kiss
Pearl Jam,0.473,0.348,0,-11.1,0.0288,0.721,7.42E-05,0.0823,0.283,107.819,215853,https://www.youtube.com/watch?v=XTb9GNIxpMk,Pearl Jam - Just Breathe (Official Video)
Pearl Jam,0.504,0.354,4,-11.3,0.0339,0.29,4.71E-06,0.157,0.292,140.87,303587,https://www.youtube.com/watch?v=iYtBMgLfqKQ,Pearl Jam - Yellow Ledbetter (Official Audio)
Pearl Jam,0.615,0.702,7,-9.686,0.0278,0.00746,0.00431,0.0608,0.734,96.987,234333,https://www.youtube.com/watch?v=zgUwd2Gkb-E,Pearl Jam - Daughter (Official Video)
Pearl Jam,0.445,0.671,2,-7.937,0.0387,0.165,1.56E-05,0.0791,0.267,125.712,268587,https://www.youtube.com/watch?v=_4BObpNQqNo,Pearl Jam - Better Man (Live from Madison Square Garden)
